SeqName,length,bit-score,eValue,hitName,GOs,ACC
scf7180000000008_quiver_73,321,647.892,0,gi|695705947|ref|WP_032641236.1|MULTISPECIES: PTS mannose transporter subunit IIAB [Enterobacter cloacae complex] ,"GO:0005737, GO:0016021, GO:0008643, GO:0009401, GO:0008982, GO:0016773, GO:0034219",
scf7180000000008_quiver_73,321,647.892,0,gi|695732001|ref|WP_032658500.1|MULTISPECIES: PTS mannose transporter subunit IIAB [Enterobacter] ,"GO:0005737, GO:0016021, GO:0008643, GO:0009401, GO:0008982, GO:0016773, GO:0034219",
scf7180000000008_quiver_73,321,645.966,0,gi|556488341|ref|WP_023336074.1|PTS mannose transporter subunit IIAB [Enterobacter sp. MGH 24] ,"GO:0005737, GO:0016021, GO:0008643, GO:0009401, GO:0008982, GO:0016773, GO:0034219",
scf7180000000008_quiver_73,321,645.966,0,gi|556427528|ref|WP_023312200.1|MULTISPECIES: PTS mannose transporter subunit IIAB [Enterobacter] ,"GO:0005737, GO:0016021, GO:0008643, GO:0009401, GO:0008982, GO:0016773, GO:0034219",
scf7180000000008_quiver_73,321,645.966,0,gi|495775912|ref|WP_008500491.1|MULTISPECIES: PTS mannose transporter subunit IIAB [Enterobacter] ,"GO:0005737, GO:0016021, GO:0008643, GO:0009401, GO:0016773, GO:0008982, GO:0034219",
scf7180000000008_quiver_73,321,645.195,0,gi|695720292|ref|WP_032647745.1|MULTISPECIES: PTS mannose transporter subunit IIAB [Enterobacter] ,"GO:0005737, GO:0016021, GO:0008643, GO:0009401, GO:0016773, GO:0008982, GO:0034219",
scf7180000000008_quiver_74,519,1037.71,0,gi|695720290|ref|WP_032647743.1|MULTISPECIES: TerC family protein [Enterobacter] ,"GO:0016614, GO:0003824, GO:0050660, GO:0016020, GO:0016021, GO:0055114, GO:0005886",
scf7180000000008_quiver_74,519,1037.33,0,gi|779870261|ref|WP_045355993.1|MULTISPECIES: TerC family protein [Enterobacter cloacae complex] ,"GO:0016614, GO:0050660, GO:0003824, GO:0016020, GO:0016021, GO:0055114, GO:0005886",
scf7180000000008_quiver_74,519,1037.33,0,gi|495775913|ref|WP_008500492.1|MULTISPECIES: TerC family protein [Enterobacteriaceae] ,"GO:0016614, GO:0050660, GO:0003824, GO:0016020, GO:0016021, GO:0055114, GO:0005886",
scf7180000000008_quiver_74,519,1036.56,0,gi|697053221|ref|WP_033145827.1|MULTISPECIES: TerC family protein [Enterobacterales] ,"GO:0016614, GO:0003824, GO:0050660, GO:0016020, GO:0016021, GO:0055114, GO:0005886",
scf7180000000008_quiver_74,519,1036.17,0,gi|850373180|ref|WP_048029447.1|MULTISPECIES: TerC family protein [Leclercia] ,"GO:0016614, GO:0050660, GO:0003824, GO:0016020, GO:0016021, GO:0055114, GO:0005886",
scf7180000000008_quiver_74,519,1035.02,0,gi|829779899|ref|WP_047345840.1|MULTISPECIES: TerC family protein [Enterobacter cloacae complex] ,"GO:0016614, GO:0050660, GO:0003824, GO:0016020, GO:0016021, GO:0055114, GO:0005886",
scf7180000000008_quiver_75,532,1064.29,0,gi|556488339|ref|WP_023336072.1|cyclic diguanylate phosphodiesterase [Enterobacter sp. MGH 24] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_75,532,1063.14,0,gi|556427518|ref|WP_023312198.1|MULTISPECIES: cyclic diguanylate phosphodiesterase [Enterobacter] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_76,454,940.258,0,gi|556427512|ref|WP_023312197.1|MULTISPECIES: L-serine ammonia-lyase [Enterobacterales] ,"GO:0003941, GO:0006094, GO:0051539",
scf7180000000008_quiver_76,454,938.332,0,gi|695720287|ref|WP_032647740.1|MULTISPECIES: L-serine ammonia-lyase [Enterobacter] ,"GO:0006094, GO:0003941, GO:0016829, GO:0051539",
scf7180000000008_quiver_76,454,938.332,0,gi|556488338|ref|WP_023336071.1|MULTISPECIES: L-serine ammonia-lyase [Enterobacter] ,"GO:0006094, GO:0003941, GO:0051539",
scf7180000000008_quiver_76,454,937.947,0,gi|647319570|ref|WP_025756887.1|MULTISPECIES: L-serine ammonia-lyase [Enterobacter] ,"GO:0003941, GO:0006094, GO:0051539",
scf7180000000008_quiver_76,454,937.947,0,gi|495775915|ref|WP_008500494.1|MULTISPECIES: L-serine ammonia-lyase [Enterobacteriaceae] ,"GO:0003941, GO:0006094, GO:0051539",
scf7180000000008_quiver_76,454,936.791,0,gi|798937161|ref|WP_045908237.1|MULTISPECIES: L-serine ammonia-lyase [Enterobacter] ,"GO:0003941, GO:0006094, GO:0051539",
scf7180000000008_quiver_77,192,383.259,2.06E-134,gi|556488337|ref|WP_023336070.1|CoA pyrophosphatase [Enterobacter sp. MGH 24] ,"GO:0000287, GO:0046872, GO:0016818, GO:0009132, GO:0030145, GO:0016787",
scf7180000000008_quiver_77,192,382.874,2.68E-134,gi|556427506|ref|WP_023312196.1|MULTISPECIES: CoA pyrophosphatase [Enterobacter] ,"GO:0000287, GO:0046872, GO:0009132, GO:0016818, GO:0030145, GO:0016787",
scf7180000000008_quiver_77,192,380.948,1.81E-133,gi|829779878|ref|WP_047345838.1|MULTISPECIES: CoA pyrophosphatase [Enterobacter cloacae complex] ,"GO:0000287, GO:0046872, GO:0009132, GO:0016818, GO:0030145, GO:0016787",
scf7180000000008_quiver_77,192,380.178,3.57E-133,gi|647319569|ref|WP_025756886.1|MULTISPECIES: CoA pyrophosphatase [Enterobacter] ,"GO:0000287, GO:0046872, GO:0016818, GO:0009132, GO:0030145, GO:0016787",
scf7180000000008_quiver_77,192,379.407,6.82E-133,gi|556309027|ref|WP_023293938.1|MULTISPECIES: CoA pyrophosphatase [Enterobacter cloacae complex] ,"GO:0000287, GO:0046872, GO:0016818, GO:0009132, GO:0030145, GO:0016787",
scf7180000000008_quiver_77,192,378.637,1.44E-132,gi|772672119|ref|WP_045285479.1|CoA pyrophosphatase [Enterobacter cloacae complex sp. 35699] ,"GO:0000287, GO:0046872, GO:0016818, GO:0009132, GO:0030145, GO:0016787",
scf7180000000008_quiver_77,192,377.481,3.07E-132,gi|850373187|ref|WP_048029449.1|MULTISPECIES: CoA pyrophosphatase [Enterobacteriaceae] ,"GO:0000287, GO:0046872, GO:0016818, GO:0009132, GO:0030145, GO:0016787",
scf7180000000008_quiver_77,192,377.481,3.50E-132,gi|695705928|ref|WP_032641227.1|MULTISPECIES: CoA pyrophosphatase [Enterobacter cloacae complex] ,"GO:0000287, GO:0046872, GO:0009132, GO:0016818, GO:0030145, GO:0016787",
scf7180000000008_quiver_77,192,377.096,5.55E-132,gi|998244309|ref|WP_061097904.1|CoA pyrophosphatase [Enterobacter cloacae] ,"GO:0000287, GO:0046872, GO:0016818, GO:0009132, GO:0030145, GO:0016787",
scf7180000000008_quiver_81,636,1304.66,0,gi|556309010|ref|WP_023293935.1|MULTISPECIES: ATP-dependent DNA helicase [Enterobacter cloacae complex] ,"GO:0003677, GO:0032508, GO:0016818, GO:0008026, GO:0004386, GO:0006139, GO:0004003, GO:0005524, GO:0003676",
scf7180000000008_quiver_81,636,1301.58,0,gi|556479052|ref|WP_023330632.1|MULTISPECIES: ATP-dependent DNA helicase [Enterobacter] ,"GO:0003677, GO:0032508, GO:0016818, GO:0008026, GO:0004386, GO:0006139, GO:0004003, GO:0005524, GO:0003676",
scf7180000000008_quiver_82,231,463.381,7.00E-165,gi|740631924|ref|WP_038417432.1|MULTISPECIES: tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB [Enterobacterales] ,GO:0002949,
scf7180000000008_quiver_82,231,461.455,4.14E-164,gi|556309003|ref|WP_023293934.1|MULTISPECIES: tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB [Enterobacter cloacae complex] ,GO:0002949,
scf7180000000008_quiver_82,231,458.759,4.38E-163,gi|640467028|ref|WP_024909864.1|MULTISPECIES: tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB [Enterobacteriaceae] ,GO:0002949,
scf7180000000008_quiver_82,231,458.373,6.57E-163,gi|779870267|ref|WP_045355996.1|MULTISPECIES: tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB [Enterobacter cloacae complex] ,GO:0002949,
scf7180000000008_quiver_83,193,388.267,2.47E-136,gi|556308997|ref|WP_023293933.1|MULTISPECIES: slp family hypothetical protein [Enterobacteriaceae] ,GO:0019867,
scf7180000000008_quiver_83,193,387.497,4.28E-136,gi|556488332|ref|WP_023336065.1|MULTISPECIES: slp family hypothetical protein [Enterobacter] ,GO:0019867,
scf7180000000008_quiver_83,193,386.726,7.83E-136,gi|654551019|ref|WP_028018678.1|MULTISPECIES: membrane protein [Enterobacteriaceae] ,GO:0019867,
scf7180000000008_quiver_83,193,385.956,1.56E-135,gi|779870269|ref|WP_045355997.1|MULTISPECIES: membrane protein [Enterobacter cloacae complex] ,GO:0019867,
scf7180000000008_quiver_83,193,385.571,2.34E-135,gi|697053214|ref|WP_033145820.1|MULTISPECIES: membrane protein [Enterobacter] ,GO:0019867,
scf7180000000008_quiver_84,572,1176.77,0,gi|495775923|ref|WP_008500502.1|MULTISPECIES: long-chain-fatty-acid--CoA ligase FadD [Enterobacter] ,"GO:0008152, GO:0001676, GO:0003824, GO:0016874, GO:0004467",
scf7180000000008_quiver_84,572,1176,0,gi|798937179|ref|WP_045908241.1|MULTISPECIES: long-chain-fatty-acid--CoA ligase FadD [Enterobacteriaceae] ,"GO:0008152, GO:0001676, GO:0003824, GO:0016874, GO:0004467",
scf7180000000008_quiver_84,572,1170.99,0,gi|640467034|ref|WP_024909866.1|MULTISPECIES: long-chain-fatty-acid--CoA ligase FadD [Enterobacter] ,"GO:0008152, GO:0001676, GO:0003824, GO:0016874, GO:0004467",
scf7180000000008_quiver_84,572,1168.68,0,gi|695742145|ref|WP_032668474.1|MULTISPECIES: long-chain-fatty-acid--CoA ligase FadD [Enterobacterales] ,"GO:0008152, GO:0001676, GO:0003824, GO:0016874, GO:0004467",
scf7180000000008_quiver_85,384,776.548,0,gi|556308990|ref|WP_023293932.1|MULTISPECIES: ribonuclease D [Enterobacter cloacae complex] ,"GO:0000166, GO:0004527, GO:0008408, GO:0005737, GO:0004518, GO:0003824, GO:0042780, GO:0016787, GO:0090503, GO:0090305, GO:0008033, GO:0033890, GO:0044237, GO:0006139, GO:0003676, GO:0005622",
scf7180000000008_quiver_85,384,776.163,0,gi|850373195|ref|WP_048029451.1|MULTISPECIES: ribonuclease D [Leclercia] ,"GO:0000166, GO:0008408, GO:0005737, GO:0004527, GO:0003824, GO:0004518, GO:0042780, GO:0016787, GO:0090305, GO:0090503, GO:0008033, GO:0033890, GO:0044237, GO:0006139, GO:0003676, GO:0005622",
scf7180000000008_quiver_85,384,774.237,0,gi|697053213|ref|WP_033145819.1|MULTISPECIES: ribonuclease D [Enterobacterales] ,"GO:0000166, GO:0005737, GO:0008408, GO:0003824, GO:0042780, GO:0090305, GO:0090503, GO:0008033, GO:0033890, GO:0044237, GO:0006139, GO:0003676, GO:0005622",
scf7180000000008_quiver_85,384,773.852,0,gi|798937183|ref|WP_045908242.1|ribonuclease D [Enterobacter cloacae complex sp. CIDEIMsCOL1] ,"GO:0000166, GO:0008408, GO:0005737, GO:0004527, GO:0004518, GO:0003824, GO:0042780, GO:0016787, GO:0090503, GO:0090305, GO:0008033, GO:0033890, GO:0044237, GO:0006139, GO:0005622, GO:0003676",
scf7180000000008_quiver_86,89,180.644,1.60E-57,gi|495775925|ref|WP_008500504.1|MULTISPECIES: cell division topological specificity factor MinE [Enterobacterales] ,"GO:0051301, GO:0007049, GO:0032955","YP_003612009.1, ADF61060.1"
scf7180000000008_quiver_86,89,178.333,9.99E-57,gi|498118558|ref|WP_010432714.1|MULTISPECIES: cell division topological specificity factor MinE [Enterobacteriaceae] ,"GO:0051301, GO:0007049, GO:0032955",
scf7180000000008_quiver_86,89,178.333,1.30E-56,gi|503131323|ref|WP_013365984.1|cell division topological specificity factor MinE [[Enterobacter] lignolyticus] ,"GO:0051301, GO:0007049, GO:0032955",
scf7180000000008_quiver_86,89,177.948,1.50E-56,gi|640467040|ref|WP_024909868.1|MULTISPECIES: cell division topological specificity factor MinE [Enterobacter] ,"GO:0051301, GO:0007049, GO:0032955",
scf7180000000008_quiver_86,89,176.407,6.05E-56,gi|695633749|ref|WP_032611475.1|MULTISPECIES: cell division topological specificity factor MinE [Enterobacteriaceae] ,"GO:0051301, GO:0007049, GO:0032955",
scf7180000000008_quiver_86,89,176.022,8.16E-56,gi|489956630|ref|WP_003859937.1|MULTISPECIES: cell division topological specificity factor [Bacteria] ,"GO:0051301, GO:0007049, GO:0032955",
scf7180000000008_quiver_86,89,176.022,8.41E-56,gi|983404175|ref|WP_060571714.1|cell division topological specificity factor MinE [Enterobacter sp. 50588862] ,"GO:0051301, GO:0007049, GO:0032955",
scf7180000000008_quiver_86,89,175.637,1.28E-55,gi|737929614|ref|WP_035894584.1|cell division topological specificity factor MinE [Kluyvera ascorbata] ,"GO:0051301, GO:0007049, GO:0032955",
scf7180000000008_quiver_86,89,175.252,1.66E-55,gi|740316352|ref|WP_038153586.1|MULTISPECIES: cell division topological specificity factor MinE [Trabulsiella] ,"GO:0051301, GO:0007049, GO:0032955",
scf7180000000008_quiver_86,89,175.252,1.99E-55,gi|493873237|ref|WP_006819685.1|cell division topological specificity factor MinE [Yokenella regensburgei] ,"GO:0051301, GO:0007049, GO:0032955",
scf7180000000008_quiver_86,89,175.252,2.19E-55,gi|505178951|ref|WP_015366053.1|MULTISPECIES: cell division topological specificity factor MinE [Enterobacteriaceae] ,"GO:0051301, GO:0007049, GO:0032955","YP_004594686.1, AEG99407.1"
scf7180000000008_quiver_86,89,174.866,2.47E-55,gi|447108410|ref|WP_001185666.1|MULTISPECIES: cell division topological specificity factor [Enterobacteriaceae] ,"GO:0051301, GO:0007049, GO:0032955","AAL20731.1, P65363.1, NP_460772.1"
scf7180000000008_quiver_86,89,174.866,3.32E-55,gi|506487541|ref|WP_015964086.1|cell division topological specificity factor MinE [Pseudocitrobacter sp. RIT 415] ,"GO:0051301, GO:0007049, GO:0032955",
scf7180000000008_quiver_87,270,542.347,0,gi|556427453|ref|WP_023312187.1|MULTISPECIES: septum site-determining protein MinD [Enterobacter] ,"GO:0000166, GO:0051301, GO:0005524, GO:0016887",
scf7180000000008_quiver_87,270,539.65,0,gi|640467042|ref|WP_024909869.1|MULTISPECIES: septum site-determining protein MinD [Enterobacter] ,"GO:0000166, GO:0051301, GO:0005524, GO:0016887",
scf7180000000008_quiver_87,270,538.11,0,gi|495775926|ref|WP_008500505.1|MULTISPECIES: septum site-determining protein MinD [Enterobacteriaceae] ,"GO:0000166, GO:0051301, GO:0005524, GO:0016887",
scf7180000000008_quiver_87,270,537.724,0,gi|829779838|ref|WP_047345831.1|MULTISPECIES: septum site-determining protein MinD [Enterobacter cloacae complex] ,"GO:0000166, GO:0005524, GO:0016887",
scf7180000000008_quiver_87,270,537.724,0,gi|695705897|ref|WP_032641210.1|MULTISPECIES: septum site-determining protein MinD [Enterobacter cloacae complex] ,"GO:0000166, GO:0051301, GO:0005524, GO:0016887",
scf7180000000008_quiver_87,270,537.339,0,gi|503836645|ref|WP_014070639.1|MULTISPECIES: septum site-determining protein MinD [Enterobacter] ,"GO:0000166, GO:0005524, GO:0016887",
scf7180000000008_quiver_87,270,535.798,0,gi|503936590|ref|WP_014170584.1|MULTISPECIES: septum site-determining protein MinD [Enterobacter] ,"GO:0000166, GO:0051301, GO:0005524, GO:0016887",
scf7180000000008_quiver_87,270,535.413,0,gi|502861168|ref|WP_013096144.1|MULTISPECIES: septum site-determining protein MinD [Enterobacter] ,"GO:0000166, GO:0051301, GO:0005524, GO:0016887","ADF61061.1, YP_003612010.1"
scf7180000000008_quiver_87,270,533.872,0,gi|489956631|ref|WP_003859938.1|MULTISPECIES: septum site-determining protein MinD [Bacteria] ,"GO:0000166, GO:0051301, GO:0005524, GO:0016887",
scf7180000000008_quiver_88,235,477.248,3.60E-170,gi|556427448|ref|WP_023312186.1|MULTISPECIES: septum site-determining protein MinC [Enterobacterales] ,"GO:0051302, GO:0051301, GO:0000902, GO:0007049, GO:0051726",
scf7180000000008_quiver_88,235,473.781,8.13E-169,gi|798816391|ref|WP_045887989.1|septum site-determining protein MinC [Enterobacter asburiae] ,"GO:0051302, GO:0051301, GO:0000902, GO:0007049, GO:0051726",
scf7180000000008_quiver_88,235,471.47,5.54E-168,gi|798937189|ref|WP_045908243.1|MULTISPECIES: septum site-determining protein MinC [Enterobacter] ,"GO:0051302, GO:0051301, GO:0000902, GO:0007049, GO:0051726",
scf7180000000008_quiver_88,235,470.7,1.08E-167,gi|976154577|ref|WP_059312772.1|septum site-determining protein MinC [Enterobacter cloacae complex sp. GN04363],"GO:0051302, GO:0051301, GO:0000902, GO:0007049, GO:0051726",
scf7180000000008_quiver_88,235,470.7,1.42E-167,gi|998244315|ref|WP_061097910.1|septum site-determining protein MinC [Enterobacter cloacae] ,"GO:0051302, GO:0000902, GO:0051726",
scf7180000000008_quiver_88,235,470.315,1.61E-167,gi|850373199|ref|WP_048029452.1|MULTISPECIES: septum site-determining protein MinC [Enterobacteriaceae] ,"GO:0051302, GO:0051301, GO:0000902, GO:0007049, GO:0051726",
scf7180000000008_quiver_88,235,470.315,1.89E-167,gi|647319562|ref|WP_025756879.1|MULTISPECIES: septum site-determining protein MinC [Enterobacter] ,"GO:0051302, GO:0051301, GO:0000902, GO:0007049, GO:0051726",
scf7180000000008_quiver_88,235,469.544,3.54E-167,gi|556488329|ref|WP_023336062.1|septum site-determining protein MinC [Enterobacter sp. MGH 24] ,"GO:0051302, GO:0051301, GO:0000902, GO:0007049, GO:0051726",
scf7180000000008_quiver_90,219,451.825,9.03E-161,gi|640467049|ref|WP_024909871.1|MULTISPECIES: fumarylacetoacetate hydrolase family protein [Enterobacteriaceae] ,"GO:0008152, GO:0003824",
scf7180000000008_quiver_90,219,450.669,2.71E-160,gi|695720277|ref|WP_032647730.1|MULTISPECIES: fumarylacetoacetate hydrolase family protein [Enterobacter] ,"GO:0008152, GO:0003824, GO:0016853",
scf7180000000008_quiver_90,219,450.284,3.68E-160,gi|544824404|ref|WP_021240407.1|MULTISPECIES: fumarylacetoacetate hydrolase family protein [Enterobacter cloacae complex] ,"GO:0008152, GO:0003824",
scf7180000000008_quiver_90,219,450.284,4.24E-160,gi|850373204|ref|WP_048029453.1|MULTISPECIES: fumarylacetoacetate hydrolase family protein [Leclercia] ,"GO:0008152, GO:0003824",
scf7180000000008_quiver_90,219,449.129,1.10E-159,gi|658549772|ref|WP_029742142.1|MULTISPECIES: fumarylacetoacetate hydrolase family protein [Enterobacter] ,"GO:0008152, GO:0003824",
scf7180000000008_quiver_90,219,448.358,2.62E-159,gi|779815626|ref|WP_045334997.1|MULTISPECIES: fumarylacetoacetate hydrolase family protein [Enterobacter cloacae complex],"GO:0008152, GO:0003824, GO:0016787, GO:0016853",
scf7180000000008_quiver_92,176,357.836,6.75E-125,gi|798937196|ref|WP_045908244.1|MULTISPECIES: disulfide bond formation protein DsbB [Enterobacteriaceae] ,"GO:0015035, GO:0016491, GO:0016020, GO:0016021, GO:0009055, GO:0055114, GO:0005886",
scf7180000000008_quiver_92,176,356.681,2.16E-124,gi|772672131|ref|WP_045285485.1|MULTISPECIES: disulfide bond formation protein DsbB [Enterobacter] ,"GO:0015035, GO:0016491, GO:0016020, GO:0016021, GO:0009055, GO:0055114, GO:0005886",
scf7180000000008_quiver_92,176,356.681,2.16E-124,gi|654548176|ref|WP_028015880.1|MULTISPECIES: disulfide bond formation protein DsbB [Enterobacteriaceae] ,"GO:0016491, GO:0015035, GO:0016020, GO:0009055, GO:0016021, GO:0055114, GO:0005886",
scf7180000000008_quiver_92,176,355.525,5.25E-124,gi|640466831|ref|WP_024909807.1|MULTISPECIES: disulfide bond formation protein DsbB [Enterobacteriaceae] ,"GO:0015035, GO:0016491, GO:0016020, GO:0016021, GO:0009055, GO:0055114, GO:0005886",
scf7180000000008_quiver_92,176,354.755,1.11E-123,gi|695705880|ref|WP_032641201.1|MULTISPECIES: disulfide bond formation protein DsbB [Enterobacter cloacae complex] ,"GO:0016491, GO:0015035, GO:0016020, GO:0009055, GO:0016021, GO:0055114, GO:0005886",
scf7180000000008_quiver_92,176,354.755,1.15E-123,gi|556488325|ref|WP_023336058.1|disulfide bond formation protein DsbB [Enterobacter sp. MGH 24] ,"GO:0015035, GO:0016491, GO:0016020, GO:0016021, GO:0009055, GO:0055114, GO:0005886",
scf7180000000008_quiver_92,176,354.369,1.63E-123,gi|504697159|ref|WP_014884261.1|MULTISPECIES: disulfide bond formation protein DsbB [Enterobacter] ,"GO:0016491, GO:0015035, GO:0016020, GO:0016021, GO:0009055, GO:0055114, GO:0005886",
scf7180000000008_quiver_93,512,1013.06,0,gi|836592104|ref|WP_047749039.1|MULTISPECIES: Na(+)/H(+) antiporter NhaB [Enterobacter cloacae complex] ,"GO:0006814, GO:0055085, GO:0015385, GO:0015297, GO:0016020, GO:0016021, GO:0035725, GO:0015293, GO:0006810, GO:0006811, GO:0015081, GO:0005886",
scf7180000000008_quiver_93,512,1012.68,0,gi|798937202|ref|WP_045908245.1|MULTISPECIES: Na(+)/H(+) antiporter NhaB [Enterobacteriaceae] ,"GO:0006814, GO:0055085, GO:0016020, GO:0015297, GO:0015385, GO:0016021, GO:0035725, GO:0015293, GO:0006810, GO:0006811, GO:0015081, GO:0005886",
scf7180000000008_quiver_93,512,1011.52,0,gi|976154579|ref|WP_059312774.1|MULTISPECIES: Na(+)/H(+) antiporter NhaB [Enterobacter cloacae complex] ,"GO:0006814, GO:0055085, GO:0016020, GO:0015385, GO:0015297, GO:0016021, GO:0035725, GO:0015293, GO:0006810, GO:0006811, GO:0015081, GO:0005886",
scf7180000000008_quiver_93,512,1010.75,0,gi|556488324|ref|WP_023336057.1|MULTISPECIES: Na(+)/H(+) antiporter NhaB [Enterobacter] ,"GO:0006814, GO:0055085, GO:0015297, GO:0015385, GO:0016020, GO:0016021, GO:0035725, GO:0015293, GO:0006810, GO:0006811, GO:0015081, GO:0005886",
